  -987.500000       0.00000000    
  -975.000000       0.00000000    
  -962.500000       0.00000000    
  -950.000000       0.00000000    
  -937.500000       0.00000000    
  -925.000000       0.00000000    
  -912.500000       0.00000000    
  -900.000000       0.00000000    
  -887.500000       0.00000000    
  -875.000000       0.00000000    
  -862.500000       0.00000000    
  -850.000000       0.00000000    
  -837.500000       0.00000000    
  -825.000000       0.00000000    
  -812.500000       0.00000000    
  -800.000000       0.00000000    
  -787.500000       0.00000000    
  -775.000000       0.00000000    
  -762.500000       0.00000000    
  -750.000000       0.00000000    
  -737.500000       0.00000000    
  -725.000000       0.00000000    
  -712.500000       0.00000000    
  -700.000000       0.00000000    
  -687.500000       0.00000000    
  -675.000000       0.00000000    
  -662.500000       0.00000000    
  -650.000000       0.00000000    
  -637.500000       0.00000000    
  -625.000000       0.00000000    
  -612.500000       0.00000000    
  -600.000000       0.00000000    
  -587.500000       0.00000000    
  -575.000000       0.00000000    
  -562.500000       0.00000000    
  -550.000000       0.00000000    
  -537.500000       0.00000000    
  -525.000000       0.00000000    
  -512.500000       0.00000000    
  -500.000000       0.00000000    
  -487.500000       0.00000000    
  -475.000000       0.00000000    
  -462.500000       0.00000000    
  -450.000000       0.00000000    
  -437.500000       0.00000000    
  -425.000000       0.00000000    
  -412.500000       0.00000000    
  -400.000000       0.00000000    
  -387.500000       0.00000000    
  -375.000000       0.00000000    
  -362.500000       0.00000000    
  -350.000000       0.00000000    
  -337.500000       0.00000000    
  -325.000000       0.00000000    
  -312.500000       0.00000000    
  -300.000000       0.00000000    
  -287.500000       0.00000000    
  -275.000000       0.00000000    
  -262.500000       0.00000000    
  -250.000000       0.00000000    
  -237.500000       0.00000000    
  -225.000000       0.00000000    
  -212.500000       0.00000000    
  -200.000000       0.00000000    
  -187.500000       0.00000000    
  -175.000000       0.00000000    
  -162.500000       0.00000000    
  -150.000000       0.00000000    
  -137.500000       0.00000000    
  -125.000000       0.00000000    
  -112.500000       0.00000000    
  -100.000000       0.00000000    
  -87.5000000       0.00000000    
  -75.0000000       0.00000000    
  -62.5000000       0.00000000    
  -50.0000000       0.00000000    
  -37.5000000       0.00000000    
  -25.0000000       0.00000000    
  -12.5000000       0.00000000    
   0.00000000       0.00000000    
   12.5000000       0.00000000    
   25.0000000       0.00000000    
   37.5000000       0.00000000    
   50.0000000       0.00000000    
   62.5000000       0.00000000    
   75.0000000       0.00000000    
   87.5000000       0.00000000    
   100.000000       0.00000000    
   112.500000       0.00000000    
   125.000000       0.00000000    
   137.500000       0.00000000    
   150.000000       0.00000000    
   162.500000       0.00000000    
   175.000000       0.00000000    
   187.500000       0.00000000    
   200.000000       0.00000000    
   212.500000       0.00000000    
   225.000000       0.00000000    
   237.500000       0.00000000    
   250.000000       0.00000000    
   262.500000       0.00000000    
   275.000000       0.00000000    
   287.500000       0.00000000    
   300.000000       0.00000000    
   312.500000       0.00000000    
   325.000000       0.00000000    
   337.500000       0.00000000    
   350.000000       0.00000000    
   362.500000       0.00000000    
   375.000000       0.00000000    
   387.500000       0.00000000    
   400.000000       0.00000000    
   412.500000       0.00000000    
   425.000000       0.00000000    
   437.500000       0.00000000    
   450.000000       0.00000000    
   462.500000       0.00000000    
   475.000000       0.00000000    
   487.500000       0.00000000    
   500.000000       0.00000000    
   512.500000       0.00000000    
   525.000000       0.00000000    
   537.500000       0.00000000    
   550.000000       0.00000000    
   562.500000       0.00000000    
   575.000000       0.00000000    
   587.500000       0.00000000    
   600.000000       0.00000000    
   612.500000       0.00000000    
   625.000000       0.00000000    
   637.500000       0.00000000    
   650.000000       0.00000000    
   662.500000       0.00000000    
   675.000000       0.00000000    
   687.500000       0.00000000    
   700.000000       0.00000000    
   712.500000       0.00000000    
   725.000000       0.00000000    
   737.500000       0.00000000    
   750.000000       0.00000000    
   762.500000       0.00000000    
   775.000000       0.00000000    
   787.500000       0.00000000    
   800.000000       0.00000000    
   812.500000       0.00000000    
   825.000000       0.00000000    
   837.500000       0.00000000    
   850.000000       0.00000000    
   862.500000       0.00000000    
   875.000000       0.00000000    
   887.500000       0.00000000    
   900.000000       0.00000000    
   912.500000       0.00000000    
   925.000000       0.00000000    
   937.500000       0.00000000    
   950.000000       0.00000000    
   962.500000       0.00000000    
   975.000000       0.00000000    
   987.500000       0.00000000    
   1000.00000       0.00000000    
   1012.50000       0.00000000    
   1025.00000       0.00000000    
   1037.50000       0.00000000    
   1050.00000       0.00000000    
   1062.50000       0.00000000    
   1075.00000       0.00000000    
   1087.50000       0.00000000    
   1100.00000       0.00000000    
   1112.50000       0.00000000    
   1125.00000       0.00000000    
   1137.50000       0.00000000    
   1150.00000       0.00000000    
   1162.50000       0.00000000    
   1175.00000       0.00000000    
   1187.50000       0.00000000    
   1200.00000       0.00000000    
   1212.50000       0.00000000    
   1225.00000       0.00000000    
   1237.50000       0.00000000    
   1250.00000       0.00000000    
   1262.50000       0.00000000    
   1275.00000       0.00000000    
   1287.50000       0.00000000    
   1300.00000       0.00000000    
   1312.50000       0.00000000    
   1325.00000       0.00000000    
   1337.50000       0.00000000    
   1350.00000       0.00000000    
   1362.50000       0.00000000    
   1375.00000       0.00000000    
   1387.50000       0.00000000    
   1400.00000       0.00000000    
   1412.50000       0.00000000    
   1425.00000       0.00000000    
   1437.50000       0.00000000    
   1450.00000       0.00000000    
   1462.50000       0.00000000    
   1475.00000       0.00000000    
   1487.50000       0.00000000    
   1500.00000       0.00000000    
   1512.50000       0.00000000    
   1525.00000       0.00000000    
   1537.50000       0.00000000    
   1550.00000       0.00000000    
   1562.50000       0.00000000    
   1575.00000       0.00000000    
   1587.50000       0.00000000    
   1600.00000       0.00000000    
   1612.50000       0.00000000    
